SUPPLIER,BILL NO.,DATE,COMPANY,CODE,BARCODE,ITEM NAME,PACK,BATCH,EXPIRY,QTY,F.QTY,HALFP,FTRATE,SRATE,MRP,DIS,EXCISE,VAT,ADNLVAT,AMOUNT,LOCALCENT,SCM1,SCM2,SCMPER,CUSTCODE,INVDAY,INVMONTH,INVYEAR,EXPDAY,EXPMONTH,EXPYEAR,SUPPCODE,INV.AMT,CGST,SGST,IGST,HSNCode,CGSTAmt,SGSTAmt,IGSTAmt,EXPDT,CUSTORDNO,PSRLNO,TCSPER,TCSAMT
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,GLX-TEAM 2 CORE THERAPY,32995,TGC20,TENOVATE GN 20GM CREAM,20GM,VU9R,01-06-27,2.00000000000000,0.00000000000000,0,78.93,78.93,103.59,3,,0,0,153.12,L,0,0,0,6611,22,06,2026,1,06,27,,21135.00,2.50,2.50,0.00,30043200,3.83000000,3.83000000,0.00000000,06/27,,1525843,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,HM-OTX,9044,AGHC,ASHWAGANDHA 60 TAB (HM),(HM),106260113,01-01-29,1.00000000000000,0.00000000000000,0,198.1,198.1,260,3,,0,0,192.16,L,0,0,0,6611,22,06,2026,1,01,29,,21135.00,2.50,2.50,0.00,30049011,4.80000000,4.80000000,0.00000000,01/29,,1491315,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,EMP-P & G 1,1825,LZ,LIVOGEN-Z 15 TAB,15 TAB,6089C84210,01-08-27,1.00000000000000,0.00000000000000,0,82.98,82.98,108.92,3,,0,0,80.49,L,15,1,0,6611,22,06,2026,1,08,27,,21135.00,2.50,2.50,0.00,30045010,2.01000000,2.01000000,0.00000000,08/27,,1537815,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,CPL-VITALIS (1),3769,MTX2,METOLAR-XR 25MG 15 CAP,15 CAP,5BA2688,01-08-27,2.00000000000000,0.00000000000000,0,64.88,64.88,85.16,3,,0,0,125.87,L,9,1,0,6611,22,06,2026,1,08,27,,21135.00,2.50,2.50,0.00,30049074,3.15000000,3.15000000,0.00000000,08/27,,1540164,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,CPL-EUTPHOIA,3647,ALPAT,AMLOPRES-AT 15 TAB,15 TAB,6SA0148,01-06-27,2.00000000000000,0.00000000000000,0,141.25,141.25,185.39,3,,0,0,274.02,L,14,1,0,6611,22,06,2026,1,06,27,,21135.00,2.50,2.50,0.00,30049079,6.85000000,6.85000000,0.00000000,06/27,,1532622,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,PF-GPSS,818,W5,WYSOLONE-5MG  15`TAB,15`TAB,NT4017,01-12-27,9.50000000000000,0.50000000000000,0,8.87,8.87,10.82,3,,0,0,81.74,L,19,1,0,6611,22,06,2026,1,12,27,,21135.00,2.50,2.50,0.00,30043912,2.04000000,2.04000000,0.00000000,12/27,,1532730,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,OZ-CARDIAZONE,8232,DZN,DIZONE  10 TAB,10 TAB,B2F007001,01-03-29,4.17000000000000,0.83000000000000,0,35.16,35.16,46.15,3,,0,0,142.22,L,5,1,0,6611,22,06,2026,1,03,29,,21135.00,2.50,2.50,0.00,30045090,3.56000000,3.56000000,0.00000000,03/29,,1518615,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,MN-DIS.MANKIND,5862,NKP,NUROKIND-PLUS (RF) 10 CAP,10 CAP,D15Z020,01-08-27,1.00000000000000,0.00000000000000,0,92.78,92.78,121.77,3,,0,0,90.00,L,5,1,0,6611,22,06,2026,1,08,27,,21135.00,2.50,2.50,0.00,30049099,2.25000000,2.25000000,0.00000000,08/27,,1536909,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,WYT-WHC,2050,FVT,FOLVITE 1* 45 TAB,45 TAB,RA3384,01-08-27,1.00000000000000,0.00000000000000,0,59.58,59.58,72.58,3,,0,0,57.79,L,19,1,0,6611,22,06,2026,1,08,27,,21135.00,2.50,2.50,0.00,30045039,1.44000000,1.44000000,0.00000000,08/27,,1530019,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,RX-CLASSIC,735,SX,SPORIDEX-250MG 10`CAP,10`CAP,DFG7416A,01-10-27,2.00000000000000,0.00000000000000,0,89.29,89.29,117.19,3,,0,0,173.22,L,0,0,0,6611,22,06,2026,1,10,27,,21135.00,2.50,2.50,0.00,30042012,4.33000000,4.33000000,0.00000000,10/27,,1517419,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,NC-ENDURA DIV,8315,LE,LIMCEE CHEW. 15 TAB,15 TAB,LIA26059,01-02-28,9.00000000000000,0.00000000000000,0,18.8,18.8,24.68,3,,0,0,164.12,L,0,0,0,6611,22,06,2026,1,02,28,,21135.00,2.50,2.50,0.00,30045090,4.10000000,4.10000000,0.00000000,02/28,,1533188,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,NC-ENDURA DIV,8315,LE,LIMCEE CHEW. 15 TAB,15 TAB,LIA26059,01-02-28,1.00000000000000,0.00000000000000,0,18.8,18.8,24.68,3,,0,0,18.24,L,0,0,0,6611,22,06,2026,1,02,28,,21135.00,2.50,2.50,0.00,30045090,0.46000000,0.46000000,0.00000000,02/28,,1533188,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,NC-NC (GX),86,BSPT,BETNESOL 20 TAB,20 TAB,TA5G,01-10-27,14.25000000000000,0.75000000000000,0,13.36,13.36,17.53,3,,0,0,184.67,L,19,1,0,6611,22,06,2026,1,10,27,,21135.00,2.50,2.50,0.00,30043200,4.62000000,4.62000000,0.00000000,10/27,,1521303,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,PF-GPSS,79,BSC,BECOSULE 1* 20 CAP,20 CAP,2623096O,01-08-27,23.00000000000000,2.00000000000000,0,49.89,49.89,62.37,3,,0,0,1113.05,L,23,2,0,6611,22,06,2026,1,08,27,,21135.00,2.50,2.50,0.00,30045039,27.83000000,27.83000000,0.00000000,08/27,,1536313,0.00,0.00
BRAR MEDICOSE (JHUGHIAN),SB-26-90166,22/06/2026,FDC-ELECTRAL,5536,ECTL,ELECTRAL 21.8GM (GREEN) SACH. 1PC,M SACH,0626C050,01-02-28,28.00000000000000,2.00000000000000,0,17.68,17.68,23.2,3,,0,0,480.19,L,14,1,0,6611,22,06,2026,1,02,28,,21135.00,2.50,2.50,0.00,30049086,12.00000000,12.00000000,0.00000000,02/28,,1541904,0.00,0.00
